RatingId,UserId,UrbanTreasureId,RatingValue,CreatedAt
581,4,1,5,5/5/2024 2:35:06 PM
582,2,1,2,11/5/2024 2:35:06 PM
583,4,1,5,12/23/2024 2:35:06 PM
584,4,1,3,5/29/2024 2:35:06 PM
585,5,1,3,9/17/2024 2:35:06 PM
586,7,1,5,3/9/2025 2:35:06 PM
587,6,1,5,8/19/2024 2:35:06 PM
588,6,1,4,7/9/2024 2:35:06 PM
589,5,1,4,1/29/2025 2:35:06 PM
590,4,1,3,11/6/2024 2:35:06 PM
591,2,1,5,7/6/2024 2:35:06 PM
592,2,1,3,5/2/2024 2:35:06 PM
593,4,1,4,3/29/2025 2:35:06 PM
594,7,1,4,4/4/2024 2:35:06 PM
595,4,1,1,7/24/2024 2:35:06 PM
596,1,1,4,7/3/2024 2:35:06 PM
597,1,1,2,4/29/2024 2:35:06 PM
598,5,1,5,5/11/2024 2:35:06 PM
599,5,1,1,6/24/2024 2:35:06 PM
600,7,1,3,11/8/2024 2:35:06 PM
601,6,1,1,11/18/2024 2:35:06 PM
602,5,1,2,9/17/2024 2:35:06 PM
603,4,1,2,10/4/2024 2:35:06 PM
604,6,1,4,3/24/2025 2:35:06 PM
605,6,1,5,4/14/2024 2:35:06 PM
606,7,1,4,8/21/2024 2:35:06 PM
607,1,1,3,4/24/2024 2:35:06 PM
608,3,1,2,12/15/2024 2:35:06 PM
609,3,1,3,6/21/2024 2:35:06 PM
610,7,1,1,7/29/2024 2:35:06 PM
611,1,1,1,4/12/2024 2:35:06 PM
612,7,1,4,6/26/2024 2:35:06 PM
613,5,1,3,6/29/2024 2:35:06 PM
614,3,1,2,7/4/2024 2:35:06 PM
615,3,1,4,11/9/2024 2:35:06 PM
616,3,1,5,2/6/2025 2:35:06 PM
617,4,1,2,6/24/2024 2:35:06 PM
618,4,1,3,8/14/2024 2:35:06 PM
619,3,1,1,10/20/2024 2:35:06 PM
620,4,1,4,1/5/2025 2:35:06 PM
621,1,1,1,1/14/2025 2:35:06 PM
622,6,1,4,6/23/2024 2:35:06 PM
623,7,1,4,1/20/2025 2:35:06 PM
624,5,1,3,7/9/2024 2:35:06 PM
625,5,1,3,7/22/2024 2:35:06 PM
626,3,1,5,12/18/2024 2:35:06 PM
627,7,1,5,7/5/2024 2:35:06 PM
628,5,1,5,7/4/2024 2:35:06 PM
629,5,1,3,8/24/2024 2:35:06 PM
630,6,1,4,3/4/2025 2:35:06 PM
631,3,1,1,2/25/2025 2:35:06 PM
632,7,1,5,7/8/2024 2:35:06 PM
633,3,1,3,2/24/2025 2:35:06 PM
634,5,1,3,8/9/2024 2:35:06 PM
635,5,1,4,6/12/2024 2:35:06 PM
636,1,1,1,10/24/2024 2:35:06 PM
637,7,1,1,1/27/2025 2:35:06 PM
638,2,1,5,7/17/2024 2:35:06 PM
639,6,1,4,2/11/2025 2:35:06 PM
640,5,1,4,4/30/2024 2:35:06 PM
641,4,1,5,4/6/2024 2:35:06 PM
642,7,1,2,6/8/2024 2:35:06 PM
643,2,1,5,11/13/2024 2:35:06 PM
644,2,1,3,4/4/2024 2:35:06 PM
645,4,1,3,5/1/2024 2:35:06 PM
646,6,1,5,6/1/2024 2:35:06 PM
647,5,1,5,9/28/2024 2:35:06 PM
648,4,1,2,9/22/2024 2:35:06 PM
649,1,1,1,2/7/2025 2:35:06 PM
650,1,1,1,8/15/2024 2:35:06 PM
651,6,1,3,6/2/2024 2:35:06 PM
652,5,1,3,8/5/2024 2:35:06 PM
653,3,1,1,11/11/2024 2:35:06 PM
654,6,1,4,12/29/2024 2:35:06 PM
655,4,1,5,10/6/2024 2:35:06 PM
656,4,1,5,8/30/2024 2:35:06 PM
657,4,1,3,4/7/2024 2:35:06 PM
658,3,1,3,8/27/2024 2:35:06 PM
659,6,1,4,4/16/2024 2:35:06 PM
660,7,1,2,2/18/2025 2:35:06 PM
661,4,1,5,2/18/2025 2:35:06 PM
662,3,1,1,1/2/2025 2:35:06 PM
663,1,1,5,10/19/2024 2:35:06 PM
664,2,1,1,5/2/2024 2:35:06 PM
665,2,1,5,6/7/2024 2:35:06 PM
666,3,1,5,2/27/2025 2:35:06 PM
667,3,1,1,9/3/2024 2:35:06 PM
668,4,1,1,7/3/2024 2:35:06 PM
669,4,1,3,10/10/2024 2:35:06 PM
670,6,1,2,12/10/2024 2:35:06 PM
671,3,1,4,11/20/2024 2:35:06 PM
672,2,1,4,8/27/2024 2:35:06 PM
673,3,1,1,12/4/2024 2:35:06 PM
674,2,1,2,9/12/2024 2:35:06 PM
675,7,1,2,6/18/2024 2:35:06 PM
676,6,1,2,4/8/2024 2:35:06 PM
677,7,1,3,2/15/2025 2:35:06 PM
678,4,1,4,9/17/2024 2:35:06 PM
679,3,1,4,11/24/2024 2:35:06 PM
680,3,1,4,4/10/2024 2:35:06 PM
681,1,1,5,7/10/2024 2:35:06 PM
682,7,1,4,3/6/2025 2:35:06 PM
683,3,1,5,8/28/2024 2:35:06 PM
684,1,1,1,6/1/2024 2:35:06 PM
685,7,1,4,4/26/2024 2:35:06 PM
686,2,1,2,11/20/2024 2:35:06 PM
687,4,1,2,11/16/2024 2:35:06 PM
688,6,1,2,6/30/2024 2:35:06 PM
689,6,1,3,4/17/2024 2:35:06 PM
690,1,1,2,8/23/2024 2:35:06 PM
691,3,1,5,8/14/2024 2:35:06 PM
692,4,1,5,2/18/2025 2:35:06 PM
693,5,1,2,7/2/2024 2:35:06 PM
694,4,1,5,8/22/2024 2:35:06 PM
695,7,1,3,4/30/2024 2:35:06 PM
696,2,1,1,11/13/2024 2:35:06 PM
697,4,1,2,7/18/2024 2:35:06 PM
698,1,1,3,11/15/2024 2:35:06 PM
699,4,1,4,6/4/2024 2:35:06 PM
700,1,1,3,6/2/2024 2:35:06 PM
701,5,1,2,4/14/2024 2:35:06 PM
702,1,1,4,4/29/2024 2:35:06 PM
703,2,1,3,9/24/2024 2:35:06 PM
704,5,1,3,7/25/2024 2:35:06 PM
705,7,1,5,1/12/2025 2:35:06 PM
706,6,1,3,6/16/2024 2:35:06 PM
707,2,1,5,9/3/2024 2:35:06 PM
708,5,1,1,10/16/2024 2:35:06 PM
709,3,1,1,6/5/2024 2:35:06 PM
710,7,1,3,5/23/2024 2:35:06 PM
711,7,1,4,1/18/2025 2:35:06 PM
712,5,1,2,9/21/2024 2:35:06 PM
713,5,1,2,2/8/2025 2:35:06 PM
714,3,1,3,8/11/2024 2:35:06 PM
715,2,1,1,12/11/2024 2:35:06 PM
716,7,1,4,6/14/2024 2:35:06 PM
717,1,1,3,6/11/2024 2:35:06 PM
718,4,1,4,3/1/2025 2:35:06 PM
719,6,1,3,1/10/2025 2:35:06 PM
720,6,1,1,6/15/2024 2:35:06 PM
721,3,1,2,6/11/2024 2:35:06 PM
722,5,1,5,11/29/2024 2:35:06 PM
723,3,1,4,10/22/2024 2:35:06 PM
724,4,1,2,9/21/2024 2:35:06 PM
725,2,1,2,4/1/2024 2:35:06 PM
726,3,1,5,10/26/2024 2:35:06 PM
727,3,1,1,3/29/2025 2:35:06 PM
728,6,1,3,2/17/2025 2:35:06 PM
729,2,1,2,6/13/2024 2:35:06 PM
730,6,1,2,7/14/2024 2:35:06 PM
731,2,1,3,8/28/2024 2:35:06 PM
732,1,1,2,2/27/2025 2:35:06 PM
733,6,1,1,11/14/2024 2:35:06 PM
734,5,1,4,6/28/2024 2:35:06 PM
735,4,1,4,2/25/2025 2:35:06 PM
736,2,1,2,2/21/2025 2:35:06 PM
737,6,1,2,6/6/2024 2:35:06 PM
738,1,1,1,11/3/2024 2:35:06 PM
739,3,1,3,1/11/2025 2:35:06 PM
740,6,1,1,4/21/2024 2:35:06 PM
741,4,1,3,7/23/2024 2:35:06 PM
742,6,1,1,11/18/2024 2:35:06 PM
743,6,1,5,1/13/2025 2:35:06 PM
744,6,1,1,2/11/2025 2:35:06 PM
745,4,1,2,1/31/2025 2:35:06 PM
746,4,1,4,11/6/2024 2:35:06 PM
747,6,1,3,9/14/2024 2:35:06 PM
748,4,1,3,7/24/2024 2:35:06 PM
749,4,1,3,8/20/2024 2:35:06 PM
750,4,1,3,2/12/2025 2:35:06 PM
751,5,1,1,5/19/2024 2:35:06 PM
752,6,1,2,10/16/2024 2:35:06 PM
753,2,1,1,1/22/2025 2:35:06 PM
754,5,1,3,9/25/2024 2:35:06 PM
755,5,1,3,9/4/2024 2:35:06 PM
756,7,1,1,11/3/2024 2:35:06 PM
757,4,1,2,9/22/2024 2:35:06 PM
758,2,1,2,1/12/2025 2:35:06 PM
759,5,1,5,5/10/2024 2:35:06 PM
760,3,1,5,12/27/2024 2:35:06 PM
761,1,1,3,11/5/2024 2:35:06 PM
762,7,1,1,4/7/2024 2:35:06 PM
763,5,1,1,10/20/2024 2:35:06 PM
764,7,1,3,9/15/2024 2:35:06 PM
765,1,1,1,7/14/2024 2:35:06 PM
766,7,1,5,9/23/2024 2:35:06 PM
767,6,1,3,4/21/2024 2:35:06 PM
768,6,1,4,12/28/2024 2:35:06 PM
769,5,1,1,7/2/2024 2:35:06 PM
770,3,1,4,8/1/2024 2:35:06 PM
771,4,1,4,7/23/2024 2:35:06 PM
772,5,1,1,8/12/2024 2:35:06 PM
773,5,1,5,11/11/2024 2:35:06 PM
774,6,1,5,12/16/2024 2:35:06 PM
775,5,1,1,10/2/2024 2:35:06 PM
776,6,1,4,5/29/2024 2:35:06 PM
777,5,1,3,2/9/2025 2:35:06 PM
778,3,1,1,7/19/2024 2:35:06 PM
779,6,1,3,9/11/2024 2:35:06 PM
780,3,1,5,2/3/2025 2:35:06 PM
781,4,1,3,2/21/2025 2:35:06 PM
782,1,1,5,6/21/2024 2:35:06 PM
783,3,1,2,8/22/2024 2:35:06 PM
784,3,1,4,11/18/2024 2:35:06 PM
785,7,1,2,2/9/2025 2:35:06 PM
786,2,1,5,10/18/2024 2:35:06 PM
787,4,1,3,3/2/2025 2:35:06 PM
788,2,1,2,10/9/2024 2:35:06 PM
789,3,1,3,5/30/2024 2:35:06 PM
790,5,1,3,7/30/2024 2:35:06 PM
791,6,1,3,11/14/2024 2:35:06 PM
792,7,1,2,7/4/2024 2:35:06 PM
793,6,1,5,5/1/2024 2:35:06 PM
794,6,1,1,6/10/2024 2:35:06 PM
795,1,1,5,4/15/2024 2:35:06 PM
796,3,1,1,3/6/2025 2:35:06 PM
797,2,1,3,11/20/2024 2:35:06 PM
798,1,1,5,11/16/2024 2:35:06 PM
799,3,1,2,3/20/2025 2:35:06 PM
800,1,1,3,6/17/2024 2:35:06 PM
801,5,1,4,10/2/2024 2:35:06 PM
802,4,1,4,11/22/2024 2:35:06 PM
803,6,1,2,8/30/2024 2:35:06 PM
804,7,1,3,3/21/2025 2:35:06 PM
805,5,1,5,9/6/2024 2:35:06 PM
806,5,1,5,9/12/2024 2:35:06 PM
807,7,1,3,2/18/2025 2:35:06 PM
808,1,1,5,6/30/2024 2:35:06 PM
809,7,1,3,9/4/2024 2:35:06 PM
810,3,1,1,4/19/2024 2:35:06 PM
811,6,1,1,10/21/2024 2:35:06 PM
812,7,1,3,3/29/2025 2:35:06 PM
813,3,1,5,7/11/2024 2:35:06 PM
814,6,1,2,6/4/2024 2:35:06 PM
815,2,1,5,4/24/2024 2:35:06 PM
816,1,1,1,9/30/2024 2:35:06 PM
817,4,1,5,1/22/2025 2:35:06 PM
818,7,1,4,11/3/2024 2:35:06 PM
819,6,1,4,9/20/2024 2:35:06 PM
820,7,1,3,10/5/2024 2:35:06 PM
821,7,1,5,3/16/2025 2:35:06 PM
822,1,1,5,5/1/2024 2:35:06 PM
823,2,1,4,10/2/2024 2:35:06 PM
824,2,1,1,1/27/2025 2:35:06 PM
825,5,1,5,4/1/2024 2:35:06 PM
826,5,1,1,3/8/2025 2:35:06 PM
827,2,1,2,4/28/2024 2:35:06 PM
828,5,1,4,6/4/2024 2:35:06 PM
829,2,1,4,10/5/2024 2:35:06 PM
830,4,1,2,9/6/2024 2:35:06 PM
831,1,1,2,8/11/2024 2:35:06 PM
832,5,1,4,3/18/2025 2:35:06 PM
833,3,1,1,3/28/2025 2:35:06 PM
834,1,1,1,9/3/2024 2:35:06 PM
835,6,1,3,1/12/2025 2:35:06 PM
836,3,1,3,11/25/2024 2:35:06 PM
837,2,1,1,4/8/2024 2:35:06 PM
838,2,1,1,9/25/2024 2:35:06 PM
839,6,1,4,7/11/2024 2:35:06 PM
840,2,1,3,5/31/2024 2:35:06 PM
841,6,1,5,11/10/2024 2:35:06 PM
842,7,1,5,6/2/2024 2:35:06 PM
843,7,1,1,10/5/2024 2:35:06 PM
844,3,1,4,1/28/2025 2:35:06 PM
845,4,1,3,2/25/2025 2:35:06 PM
846,7,1,4,11/14/2024 2:35:06 PM
847,7,1,3,2/18/2025 2:35:06 PM
848,5,1,1,5/7/2024 2:35:06 PM
849,3,1,1,5/18/2024 2:35:06 PM
850,3,1,5,7/24/2024 2:35:06 PM
851,5,1,4,12/14/2024 2:35:06 PM
852,7,1,1,4/17/2024 2:35:06 PM
853,7,1,5,9/9/2024 2:35:06 PM
854,1,1,2,3/30/2024 2:35:06 PM
855,5,1,1,6/7/2024 2:35:06 PM
856,4,1,5,2/5/2025 2:35:06 PM
857,1,1,3,2/20/2025 2:35:06 PM
858,5,1,1,10/20/2024 2:35:06 PM
859,7,1,2,12/21/2024 2:35:06 PM
860,7,1,1,11/23/2024 2:35:06 PM
861,7,1,1,8/24/2024 2:35:06 PM
862,5,1,3,11/21/2024 2:35:06 PM
863,1,1,5,6/23/2024 2:35:06 PM
864,3,1,4,4/30/2024 2:35:06 PM
865,6,1,2,11/15/2024 2:35:06 PM
866,6,1,4,3/21/2025 2:35:06 PM
867,7,1,4,12/12/2024 2:35:06 PM
868,1,1,4,5/20/2024 2:35:06 PM
869,4,1,1,8/3/2024 2:35:06 PM
870,4,1,1,6/2/2024 2:35:06 PM
871,2,1,5,7/17/2024 2:35:06 PM
872,3,1,4,1/11/2025 2:35:06 PM
873,7,1,4,7/30/2024 2:35:06 PM
874,3,1,5,1/12/2025 2:35:06 PM
875,2,1,4,12/13/2024 2:35:06 PM
876,1,1,3,2/10/2025 2:35:06 PM
877,6,1,2,8/26/2024 2:35:06 PM
878,7,1,3,3/13/2025 2:35:06 PM
879,1,1,3,1/11/2025 2:35:06 PM
880,3,1,1,2/5/2025 2:35:06 PM
881,1,1,4,3/13/2025 2:35:06 PM
882,2,1,3,7/9/2024 2:35:06 PM
883,5,1,3,11/19/2024 2:35:06 PM
884,2,1,2,3/3/2025 2:35:06 PM
885,1,1,3,10/19/2024 2:35:06 PM
886,5,1,5,5/11/2024 2:35:06 PM
887,7,1,4,5/7/2024 2:35:06 PM
888,1,1,1,1/17/2025 2:35:06 PM
889,3,1,4,4/5/2024 2:35:06 PM
890,4,1,5,11/16/2024 2:35:06 PM
891,7,1,4,8/13/2024 2:35:06 PM
892,3,1,5,9/4/2024 2:35:06 PM
893,7,1,5,7/12/2024 2:35:06 PM
894,7,1,3,3/25/2025 2:35:06 PM
895,2,1,4,5/26/2024 2:35:06 PM
896,5,1,2,5/12/2024 2:35:06 PM
897,1,1,5,8/24/2024 2:35:06 PM
898,4,1,2,7/4/2024 2:35:06 PM
899,2,1,5,12/14/2024 2:35:06 PM
900,6,1,1,9/16/2024 2:35:06 PM
901,4,1,1,9/28/2024 2:35:06 PM
902,1,1,2,11/29/2024 2:35:06 PM
903,7,1,4,8/10/2024 2:35:06 PM
904,2,1,1,5/10/2024 2:35:06 PM
905,5,1,5,10/24/2024 2:35:06 PM
906,1,1,5,10/16/2024 2:35:06 PM
907,1,1,2,11/29/2024 2:35:06 PM
908,3,1,5,3/20/2025 2:35:06 PM
909,1,1,5,5/2/2024 2:35:06 PM
910,4,1,1,1/11/2025 2:35:06 PM
911,1,1,3,4/13/2024 2:35:06 PM
912,4,1,2,6/19/2024 2:35:06 PM
913,4,1,2,4/25/2024 2:35:06 PM
914,3,1,4,6/17/2024 2:35:06 PM
915,2,1,4,1/19/2025 2:35:06 PM
916,4,1,1,8/22/2024 2:35:06 PM
917,6,1,1,11/27/2024 2:35:06 PM
918,3,1,5,12/1/2024 2:35:06 PM
919,2,1,1,9/15/2024 2:35:06 PM
920,3,1,1,10/7/2024 2:35:06 PM
921,2,1,2,9/6/2024 2:35:06 PM
922,5,1,3,11/24/2024 2:35:06 PM
923,7,1,4,8/23/2024 2:35:06 PM
924,6,1,3,8/4/2024 2:35:06 PM
925,7,1,2,4/17/2024 2:35:06 PM
926,3,1,4,1/5/2025 2:35:06 PM
927,5,1,1,7/10/2024 2:35:06 PM
928,5,1,1,6/18/2024 2:35:06 PM
929,1,1,2,12/2/2024 2:35:06 PM
930,3,1,2,5/4/2024 2:35:06 PM
931,7,1,4,7/3/2024 2:35:06 PM
932,6,1,5,4/13/2024 2:35:06 PM
933,4,1,3,8/30/2024 2:35:06 PM
934,3,1,3,10/11/2024 2:35:06 PM
935,7,1,4,2/7/2025 2:35:06 PM
936,4,1,5,12/19/2024 2:35:06 PM
937,3,1,2,4/12/2024 2:35:06 PM
938,4,1,2,9/30/2024 2:35:06 PM
939,6,1,3,6/30/2024 2:35:06 PM
940,2,1,4,8/12/2024 2:35:06 PM
941,6,1,3,4/19/2024 2:35:06 PM
942,4,1,5,5/24/2024 2:35:06 PM
943,7,1,1,4/8/2024 2:35:06 PM
944,5,1,2,11/5/2024 2:35:06 PM
945,3,1,4,6/17/2024 2:35:06 PM
946,2,1,2,1/4/2025 2:35:06 PM
947,4,1,4,10/9/2024 2:35:06 PM
948,3,1,5,11/1/2024 2:35:06 PM
949,2,1,1,6/19/2024 2:35:06 PM
950,2,1,2,12/11/2024 2:35:06 PM
951,3,1,5,10/22/2024 2:35:06 PM
952,7,1,5,1/25/2025 2:35:06 PM
953,2,1,1,4/30/2024 2:35:06 PM
954,1,1,5,10/4/2024 2:35:06 PM
955,4,1,4,8/21/2024 2:35:06 PM
956,1,1,5,12/7/2024 2:35:06 PM
957,2,1,4,9/2/2024 2:35:06 PM
958,1,1,3,9/18/2024 2:35:06 PM
959,2,1,2,9/26/2024 2:35:06 PM
960,5,1,5,6/15/2024 2:35:06 PM
961,7,1,3,11/2/2024 2:35:06 PM
962,7,1,2,11/26/2024 2:35:06 PM
963,4,1,3,12/28/2024 2:35:06 PM
964,4,1,3,10/20/2024 2:35:06 PM
965,3,1,3,4/30/2024 2:35:06 PM
966,4,1,3,9/28/2024 2:35:06 PM
967,5,1,3,11/16/2024 2:35:06 PM
968,6,1,5,12/27/2024 2:35:06 PM
969,4,1,1,3/5/2025 2:35:06 PM
970,2,1,1,4/27/2024 2:35:06 PM
971,5,1,5,11/1/2024 2:35:06 PM
972,1,1,3,3/17/2025 2:35:06 PM
973,6,1,1,4/10/2024 2:35:06 PM
974,5,1,3,7/1/2024 2:35:06 PM
975,1,1,5,6/13/2024 2:35:06 PM
976,4,1,1,10/14/2024 2:35:06 PM
977,3,1,2,7/16/2024 2:35:06 PM
978,1,1,5,9/16/2024 2:35:06 PM
979,4,1,4,7/6/2024 2:35:06 PM
980,1,1,5,10/11/2024 2:35:06 PM
981,1,1,5,11/5/2024 2:35:06 PM
982,1,1,1,6/14/2024 2:35:06 PM
983,2,1,5,9/1/2024 2:35:06 PM
984,1,1,5,2/17/2025 2:35:06 PM
985,6,1,4,8/19/2024 2:35:06 PM
986,6,1,5,2/9/2025 2:35:06 PM
987,5,1,2,3/28/2025 2:35:06 PM
988,4,1,4,2/11/2025 2:35:06 PM
989,5,1,2,6/6/2024 2:35:06 PM
990,7,1,5,12/18/2024 2:35:06 PM
991,7,1,3,10/18/2024 2:35:06 PM
992,1,1,2,8/30/2024 2:35:06 PM
993,1,1,4,11/23/2024 2:35:06 PM
994,4,1,4,4/5/2024 2:35:06 PM
995,2,1,3,10/15/2024 2:35:06 PM
996,4,1,3,8/20/2024 2:35:06 PM
997,2,1,3,8/22/2024 2:35:06 PM
998,2,1,1,4/11/2024 2:35:06 PM
999,2,1,5,9/6/2024 2:35:06 PM
1000,6,1,5,12/29/2024 2:35:06 PM
1001,7,1,5,9/22/2024 2:35:06 PM
1002,4,1,5,12/9/2024 2:35:06 PM
1003,7,1,1,3/19/2025 2:35:06 PM
1004,5,1,4,11/10/2024 2:35:06 PM
1005,1,1,3,5/30/2024 2:35:06 PM
1006,3,1,2,6/10/2024 2:35:06 PM
1007,7,1,1,7/7/2024 2:35:06 PM
1008,1,1,5,4/29/2024 2:35:06 PM
1009,3,1,3,6/14/2024 2:35:06 PM
1010,3,1,1,2/2/2025 2:35:06 PM
1011,6,1,3,10/1/2024 2:35:06 PM
1012,4,1,4,8/28/2024 2:35:06 PM
1013,7,1,1,12/7/2024 2:35:06 PM
1014,2,1,3,4/3/2024 2:35:06 PM
1015,7,1,3,3/22/2025 2:35:06 PM
1016,3,1,2,1/3/2025 2:35:06 PM
1017,4,1,1,1/26/2025 2:35:06 PM
1018,1,1,3,7/13/2024 2:35:06 PM
1019,1,1,2,2/16/2025 2:35:06 PM
1020,1,1,3,2/28/2025 2:35:06 PM
1021,4,1,4,4/19/2024 2:35:06 PM
1022,6,1,2,5/18/2024 2:35:06 PM
1023,5,1,1,10/19/2024 2:35:06 PM
1024,3,1,1,10/16/2024 2:35:06 PM
1025,2,1,5,3/16/2025 2:35:06 PM
1026,5,1,1,11/30/2024 2:35:06 PM
1027,5,1,4,10/1/2024 2:35:06 PM
1028,4,1,5,6/21/2024 2:35:06 PM
1029,2,1,1,12/21/2024 2:35:06 PM
1030,7,1,4,12/1/2024 2:35:06 PM
1031,2,1,2,1/27/2025 2:35:06 PM
1032,6,1,4,6/7/2024 2:35:06 PM
1033,1,1,5,4/4/2024 2:35:06 PM
1034,1,1,2,6/4/2024 2:35:06 PM
1035,3,1,2,10/3/2024 2:35:06 PM
1036,2,1,5,8/22/2024 2:35:06 PM
1037,5,1,5,12/3/2024 2:35:06 PM
1038,3,1,4,4/29/2024 2:35:06 PM
1039,5,1,4,12/8/2024 2:35:06 PM
1040,4,1,4,5/15/2024 2:35:06 PM
1041,7,1,5,11/13/2024 2:35:06 PM
1042,3,1,4,7/23/2024 2:35:06 PM
1043,2,1,3,1/30/2025 2:35:06 PM
1044,7,1,3,11/10/2024 2:35:06 PM
1045,5,1,2,11/27/2024 2:35:06 PM
1046,6,1,3,6/4/2024 2:35:06 PM
1047,1,1,2,6/15/2024 2:35:06 PM
1048,5,1,5,7/10/2024 2:35:06 PM
1049,4,1,4,6/13/2024 2:35:06 PM
1050,1,1,4,3/31/2024 2:35:06 PM
1051,3,1,3,1/8/2025 2:35:06 PM
1052,1,1,3,10/5/2024 2:35:06 PM
1053,6,1,5,5/1/2024 2:35:06 PM
1054,1,1,1,9/4/2024 2:35:06 PM
1055,5,1,5,1/5/2025 2:35:06 PM
1056,7,1,1,9/6/2024 2:35:06 PM
1057,2,1,1,10/9/2024 2:35:06 PM
1058,1,1,1,1/15/2025 2:35:06 PM
1059,1,1,2,1/11/2025 2:35:06 PM
1060,3,1,5,5/21/2024 2:35:06 PM
1061,3,1,4,2/16/2025 2:35:06 PM
1062,4,1,2,8/24/2024 2:35:06 PM
1063,5,1,1,7/1/2024 2:35:06 PM
1064,3,1,2,6/5/2024 2:35:06 PM
1065,5,1,3,4/3/2024 2:35:06 PM
1066,1,1,4,1/4/2025 2:35:06 PM
1067,4,1,4,8/13/2024 2:35:06 PM
1068,3,1,3,2/2/2025 2:35:06 PM
1069,7,1,3,2/8/2025 2:35:06 PM
1070,3,1,3,10/21/2024 2:35:06 PM
1071,2,1,2,10/13/2024 2:35:06 PM
1072,2,1,2,4/8/2024 2:35:06 PM
1073,6,1,3,7/26/2024 2:35:06 PM
1074,5,1,4,7/29/2024 2:35:06 PM
1075,7,1,5,5/23/2024 2:35:06 PM
1076,7,1,5,10/12/2024 2:35:06 PM
1077,6,1,4,6/27/2024 2:35:06 PM
1078,5,1,4,5/6/2024 2:35:06 PM
1079,7,1,1,8/4/2024 2:35:06 PM
1080,4,1,2,8/27/2024 2:35:06 PM
1081,4,1,5,5/21/2024 2:35:06 PM
1082,6,1,4,9/25/2024 2:35:06 PM
1083,3,1,2,6/18/2024 2:35:06 PM
1084,1,1,2,9/16/2024 2:35:06 PM
1085,1,1,2,9/28/2024 2:35:06 PM
1086,4,1,4,9/2/2024 2:35:06 PM
1087,1,1,1,8/26/2024 2:35:06 PM
1088,1,1,5,10/4/2024 2:35:06 PM
1089,5,1,2,9/24/2024 2:35:06 PM
1090,2,1,4,6/3/2024 2:35:06 PM
1091,6,1,5,3/5/2025 2:35:06 PM
1092,2,1,3,5/12/2024 2:35:06 PM
1093,5,1,5,12/27/2024 2:35:06 PM
1094,7,1,1,3/24/2025 2:35:06 PM
1095,7,1,3,4/21/2024 2:35:06 PM
1096,5,1,4,3/6/2025 2:35:06 PM
1097,5,1,4,11/28/2024 2:35:06 PM
1098,4,1,2,5/31/2024 2:35:06 PM
1099,6,1,1,11/8/2024 2:35:06 PM
1100,1,1,5,10/25/2024 2:35:06 PM
1101,5,1,3,2/27/2025 2:35:06 PM
1102,4,1,4,12/15/2024 2:35:06 PM
1103,6,1,3,9/26/2024 2:35:06 PM
1104,5,1,2,1/31/2025 2:35:06 PM
1105,2,1,3,5/13/2024 2:35:06 PM
1106,6,1,1,3/30/2024 2:35:06 PM
1107,1,1,4,6/4/2024 2:35:06 PM
1108,5,1,3,10/23/2024 2:35:06 PM
1109,5,1,3,9/15/2024 2:35:06 PM
1110,4,1,2,8/1/2024 2:35:06 PM
1111,1,1,5,7/11/2024 2:35:06 PM
1112,7,1,2,11/11/2024 2:35:06 PM
1113,1,1,3,1/31/2025 2:35:06 PM
1114,7,1,2,6/9/2024 2:35:06 PM
1115,2,1,4,10/26/2024 2:35:06 PM
1116,4,1,5,1/9/2025 2:35:06 PM
1117,3,1,4,2/28/2025 2:35:06 PM
1118,4,1,2,4/14/2024 2:35:06 PM
1119,1,1,1,8/12/2024 2:35:06 PM
1120,7,1,1,11/26/2024 2:35:06 PM
1121,5,1,2,3/3/2025 2:35:06 PM
1122,2,1,4,5/5/2024 2:35:06 PM
1123,6,1,2,2/22/2025 2:35:06 PM
1124,2,1,3,6/26/2024 2:35:06 PM
1125,7,1,2,7/25/2024 2:35:06 PM
1126,4,1,4,7/28/2024 2:35:06 PM
1127,3,1,1,1/18/2025 2:35:06 PM
1128,4,1,1,5/27/2024 2:35:06 PM
1129,7,1,2,1/5/2025 2:35:06 PM
1130,6,1,3,8/5/2024 2:35:06 PM
1131,6,1,4,12/2/2024 2:35:06 PM
1132,7,1,2,1/1/2025 2:35:06 PM
1133,2,1,1,7/21/2024 2:35:06 PM
1134,6,1,1,4/6/2024 2:35:06 PM
1135,5,1,5,3/2/2025 2:35:06 PM
1136,2,1,2,11/12/2024 2:35:06 PM
1137,3,1,4,12/14/2024 2:35:06 PM
1138,6,1,4,2/3/2025 2:35:06 PM
1139,1,1,2,10/12/2024 2:35:06 PM
1140,6,1,5,9/15/2024 2:35:06 PM
1141,3,1,4,6/27/2024 2:35:06 PM
1142,3,1,3,5/6/2024 2:35:06 PM
1143,1,1,3,9/25/2024 2:35:06 PM
1144,4,1,4,4/8/2024 2:35:06 PM
1145,1,1,4,7/2/2024 2:35:06 PM
1146,4,1,3,7/13/2024 2:35:06 PM
1147,1,1,2,1/5/2025 2:35:06 PM
1148,1,1,4,8/23/2024 2:35:06 PM
1149,6,1,2,5/26/2024 2:35:06 PM
1150,4,1,5,8/15/2024 2:35:06 PM
1151,6,1,1,5/20/2024 2:35:06 PM
1152,5,1,1,2/13/2025 2:35:06 PM
1153,6,1,2,6/11/2024 2:35:06 PM
1154,3,1,4,8/4/2024 2:35:06 PM
1155,1,1,2,10/26/2024 2:35:06 PM
